Kode_Prov,PROVINSI,KABUPATEN,KECAMATAN,Kode_Desa,DESA,NAMA_BUMDESA,Tenaga_Kerja
11.0,ACEH,ACEH UTARA,MEURAH MULIA,1108072018.0,PAYA BILI,BUM DESA BEUMAKMU PAYA BILI,4.0
11.0,ACEH,ACEH UTARA,MEURAH MULIA,1108072019.0,MEUNASAH MEE,BUM DESA JROH THAT MEUNASAH MEE,3.0
11.0,ACEH,ACEH UTARA,MEURAH MULIA,1108072020.0,MEUNASAH NGA,BUM DESA MAKMU BEUSAREE MEUNASAH NGA,5.0
11.0,ACEH,ACEH UTARA,MEURAH MULIA,1108072024.0,KEEH,BUM DESA RASEUKI GAMPONG KEEH,4.0
11.0,ACEH,ACEH UTARA,MEURAH MULIA,1108072026.0,PRI KEUTAPANG,BUM DESA PEUMAKMU MASYARAKAT PRI KEUTAPANG,3.0
11.0,ACEH,ACEH UTARA,MEURAH MULIA,1108072027.0,MESJID,BUM DESA ADEE BEUSAMA MESJID,5.0
11.0,ACEH,ACEH UTARA,MEURAH MULIA,1108072029.0,BLANG REUMA,BUM DESA ANEUK NAGGROE BLANG REUMA,7.0
11.0,ACEH,ACEH UTARA,MEURAH MULIA,1108072031.0,PULO KITOU,BUM DESA SUMBER RASEUKI PULO KITOU,5.0
11.0,ACEH,ACEH UTARA,MEURAH MULIA,1108072032.0,CEUBREK,BUM DESA SARENA MANDIRI CEUBREK,3.0
11.0,ACEH,ACEH UTARA,MEURAH MULIA,1108072033.0,MEUNYE PEUT,BUM DESA YAK TABINA MEUNYE PEUT,3.0
11.0,ACEH,ACEH UTARA,MEURAH MULIA,1108072038.0,TEUNGOH KUTA BATEE,BUM DESA SAREE RATA TEUNGOH KUTA BATEE,10.0
11.0,ACEH,ACEH UTARA,MEURAH MULIA,1108072039.0,UJUNG KUTA BATEE,BUM DESA DI BATEE UJONG UJUNG KUTA BATEE,3.0
11.0,ACEH,ACEH UTARA,MEURAH MULIA,1108072042.0,BAROH KUTA BATEE,BUM DESA BATEE MULIA BAROH KUTA BATEE,3.0
11.0,ACEH,ACEH UTARA,MEURAH MULIA,1108072043.0,GAMPONG TEUNGOH,BUM DESA BUNGA MELATI GAMPONG TEUNGOH,6.0
11.0,ACEH,ACEH UTARA,MEURAH MULIA,1108072044.0,RANTO,BUM DESA HARAPAN JAYA RANTO,4.0
11.0,ACEH,ACEH UTARA,MEURAH MULIA,1108072045.0,MEUNYE PAYONG,BUM DESA USAHA BUNGONG PADE MEUNYE PAYONG,5.0
11.0,ACEH,ACEH UTARA,MEURAH MULIA,1108072046.0,UJONG REUBA,BUM DESA ADE BEURATA UJONG REUBA,3.0
11.0,ACEH,ACEH UTARA,MEURAH MULIA,1108072049.0,KEUDE JUNGKA GAJAH,BUM DESA BEUMAKMU KEUDE JUNGKA GAJAH,6.0
11.0,ACEH,ACEH UTARA,SAMUDERA,1108082004.0,BLANG KABU,BUM DESA RASEUKI BEUJROH BLANG KABU,5.0
11.0,ACEH,ACEH UTARA,SAMUDERA,1108082005.0,MANCANG,BUM DESA FAJAR PURNAMA MANCANG,4.0
11.0,ACEH,ACEH UTARA,SAMUDERA,1108082008.0,TEUPIN ARA,BUM DESA GEUBRINA MAKMUR TEUPIN ARA,5.0
11.0,ACEH,ACEH UTARA,SAMUDERA,1108082011.0,PUSONG,BUM DESA MAJU JAYA PUSONG,3.0
11.0,ACEH,ACEH UTARA,SAMUDERA,1108082013.0,GAMPONG BARO,BUM DESA BAGI BEURATA GAMPONG BARO,3.0
11.0,ACEH,ACEH UTARA,SAMUDERA,1108082018.0,KRUENG BARO BLANG MEE,BUM DESA USAHA BERSAMA KRUENG BARO BLANG MEE,5.0
11.0,ACEH,ACEH UTARA,SAMUDERA,1108082019.0,UJONG,BUM DESA INGIN MAJU UJONG,3.0
11.0,ACEH,ACEH UTARA,SAMUDERA,1108082020.0,MESJID,BUM DESA USAHA MAJU MESJID,6.0
11.0,ACEH,ACEH UTARA,SAMUDERA,1108082021.0,TEUNGOH,BUM DESA MANDIRI TEUNGOH,6.0
11.0,ACEH,ACEH UTARA,SAMUDERA,1108082022.0,KEUDE BLANG MEE PULO KLAT,BUM DESA SENTOSA KEUDE BLANG MEE PULO KLAT,3.0
11.0,ACEH,ACEH UTARA,SAMUDERA,1108082024.0,LANCANG,BUM DESA SETIA LANCANG,5.0
11.0,ACEH,ACEH UTARA,SAMUDERA,1108082026.0,SAWANG,BUM DESA RAHMAT SEJAHTERA SAWANG,3.0
11.0,ACEH,ACEH UTARA,SAMUDERA,1108082032.0,TANJONG BAROH,BUM DESA BAROE JAYA TANJONG BAROH,6.0
11.0,ACEH,ACEH UTARA,SAMUDERA,1108082033.0,TANJONG HAGU,BUM DESA BEURATA NA TANJONG HAGU,3.0
11.0,ACEH,ACEH UTARA,SEUNUDDON,1108092003.0,MANE KAWAN,BUM DESA BINA USAHA MANE KAWAN,3.0
11.0,ACEH,ACEH UTARA,SEUNUDDON,1108092004.0,ALUE BARUEH,BUM DESA MAJU BERSAMA ALUE BARUEH,
11.0,ACEH,ACEH UTARA,SEUNUDDON,1108092005.0,KEUDE SIMPANG JALAN,BUM DESA MALEM DIWA KEUDE SIMPANG JALAN,
11.0,ACEH,ACEH UTARA,SEUNUDDON,1108092006.0,BLANG PHA,BUM DESA SARENA BLANG PHA,3.0
11.0,ACEH,ACEH UTARA,SEUNUDDON,1108092007.0,ALUE KIRAN,BUM DESA BINA USAHA ALUE KIRAN,3.0
11.0,ACEH,ACEH UTARA,SEUNUDDON,1108092008.0,BLANG TUE,BUM DESA SUKA KARYA BLANG TUE,3.0
11.0,ACEH,ACEH UTARA,SEUNUDDON,1108092009.0,COT KAFIRATON,BUM DESA RAJA MANDIRI COT KAFIRATON,3.0
11.0,ACEH,ACEH UTARA,SEUNUDDON,1108092010.0,TANJONG DAMA,BUM DESA MAKMU TANI TANJONG DAMA,
11.0,ACEH,ACEH UTARA,SEUNUDDON,1108092011.0,PAYA DUA URAM,BUM DESA INSAN MADHANI PAYA DUA URAM,
11.0,ACEH,ACEH UTARA,SEUNUDDON,1108092013.0,ALUE CAPLI,BUM DESA BAROENA JAYA ALUE CAPLI,3.0
11.0,ACEH,ACEH UTARA,SEUNUDDON,1108092014.0,SIMPANG PEUT,BUM DESA TANI JAYA SIMPANG PEUT,3.0
11.0,ACEH,ACEH UTARA,SEUNUDDON,1108092015.0,MEUNASAH SAGOE,BUM DESA PIADAH TANI MEUNASAH SAGOE,3.0
11.0,ACEH,ACEH UTARA,SEUNUDDON,1108092018.0,COT PATISAH,BUM DESA BINA BERSAMA COT PATISAH,
11.0,ACEH,ACEH UTARA,SEUNUDDON,1108092021.0,MATANG JEULIKAT,BUM DESA BERKATILAH MATANG JEULIKAT,3.0
11.0,ACEH,ACEH UTARA,SEUNUDDON,1108092024.0,ULEE RUBEK TIMU,BUM DESA SAMUDERA PASE ULEE RUBEK TIMU,3.0
11.0,ACEH,ACEH UTARA,SEUNUDDON,1108092025.0,BANTAYAN,BUM DESA CAMAR LAUT BANTAYAN,3.0
11.0,ACEH,ACEH UTARA,SEUNUDDON,1108092026.0,TEUPIN KUYUEN,BUM DESA TUAH TEUKA TEUPIN KUYUEN,3.0
11.0,ACEH,ACEH UTARA,SEUNUDDON,1108092031.0,MATANG ANOE,BUM DESA TEUNGKU MARMA MATANG ANOE,3.0
11.0,ACEH,ACEH UTARA,SEUNUDDON,1108092032.0,LHOK GEULITUET,BUM DESA ANEUK NANGGROE LHOK GEULITUT,3.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102001.0,KEUDE ARON,BUM DESA ARON MEUGAH KEUDE ARON,4.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102002.0,DAYAH ARON,BUM DESA ARON JAYA DAYAH ARON,25.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102003.0,MONCRANG,BUM DESA TEKAD MANDIRI MONCRANG,3.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102004.0,KANOT,BUM DESA KANOT JAYA KANOT,3.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102005.0,MEURIA ARON,BUM DESA MEURIA JAYA MEURIA ARON,3.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102006.0,MEE ARON,BUM DESA DIKUMBABEURATA MEE ARON,3.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102007.0,GLOK,BUM DESA GLOK MEUTUAH GLOK,3.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102008.0,CIBREK BAROH,BUM DESA CIBREK INDAH CIBREK BAROH,3.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102009.0,CIBREK TUNONG,BUM DESA CIBREK TUNONG MEMBANGUN CIBREK TUNONG,
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102015.0,TANJONG KRUENG PASE,BUM DESA MEULIGOE PASE TANJONG KRUENG PASE,3.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102016.0,MESJID,BUM DESA USAHA MANDIRI MESJID,
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102017.0,KEUDE TEUPIN PUNTI,BUM DESA KEUDE JAYA KEUDE TEUPIN PUNTI,3.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102019.0,GAMPONG U,BUM DESA SEJAHTERA GAMPONG U,2.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102020.0,CALONG,BUM DESA MAKMU BEUJAYA CALONG,3.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102021.0,MANYANG BAROH,BUM DESA CITA USAHA MANYANG BAROH,3.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102022.0,PEURUPOK,BUM DESA BEURINGEN JAYA PEURUPOK,
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102023.0,ALUE GUNTO,BUM DESA BERKAT JAYA ALUE GUNTO,3.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102024.0,PULO,BUM DESA KAYEE ADANG PULO,
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102027.0,DAYAH MEURIA,BUM DESA GIAT KERJA DAYAH MEURIA,3.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102029.0,MEUCAT,BUM DESA MEUCAT JAYA MEUCAT,3.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102030.0,ARA,BUM DESA ARA JAYA ARA,5.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102031.0,HAGU,BUM DESA HAGU JAYA HAGU,5.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102032.0,AWE,BUM DESA MAJU SARENA AWE,5.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102033.0,TANJONG MULIENG,BUM DESA MAKMU BEUSARE TANJONG MULIENG,6.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102034.0,DAYA TEUNGKU,BUM DESA SEJAHTERA DAYA TEUNGKU,3.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA BAYU,1108112003.0,BEURANDANG,BUM DESA MANDIRI BEURANDANG,6.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA BAYU,1108112006.0,NIBONG,BUM DESA PERMATA NIBONG,7.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA BAYU,1108112009.0,KEUDE BAYU,BUM DESA KEUDE BAYU MANDIRI KEUDE BAYU,5.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA BAYU,1108112012.0,DAYAH BARO,BUM DESA DARUSSALAM DAYAH BARO,5.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA BAYU,1108112017.0,ULEE MEURIA,BUM DESA ULBA JAYA ULEE MEURIA,5.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA BAYU,1108112021.0,ULEE GAMPONG,BUM DESA MAKMUE BEUSAREE ULEE GAMPONG,5.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA BAYU,1108112032.0,BLANG PATRA,BUM DESA JAYA ABADI BLANG PATRA,3.0
11.0,ACEH,ACEH UTARA,SYAMTALIRA BAYU,1108112035.0,BUKET GLUMPANG,BUM DESA BUKET JAYA BUKET GLUMPANG,5.0
11.0,ACEH,ACEH UTARA,TANAH LUAS,1108122001.0,PULO BLANG,BUM DESA PINTO REZKI PULO BLANG,5.0
11.0,ACEH,ACEH UTARA,TANAH LUAS,1108122003.0,MATANG CIBREK,BUM DESA HARKAT TANI MATANG CIBREK,3.0
11.0,ACEH,ACEH UTARA,TANAH LUAS,1108122012.0,PAYA BEURANDANG,BUM DESA INDAH MULIA PAYA BEURANDANG,5.0
11.0,ACEH,ACEH UTARA,TANAH LUAS,1108122021.0,JEUMPA BERGHANG,BUM DESA JEUMPA MEUTUWAH JEUMPA BERGHANG,6.0
11.0,ACEH,ACEH UTARA,TANAH LUAS,1108122024.0,SERBA JAMAN,BUM DESA MAKMUE BEUSARE SERBA JAMAN,
11.0,ACEH,ACEH UTARA,TANAH LUAS,1108122025.0,RAYEUK NALEUNG,BUM DESA MAKMU BEUSAREE RAYEUK NALEUNG,3.0
11.0,ACEH,ACEH UTARA,TANAH LUAS,1108122029.0,RAYEUK KUTA,BUM DESA KUTA MANDIRI RAYEUK KUTA,3.0
11.0,ACEH,ACEH UTARA,TANAH LUAS,1108122037.0,ALUE GAMPONG,BUM DESA MAKMU BEUSARE ALUE GAMPONG,3.0
11.0,ACEH,ACEH UTARA,TANAH LUAS,1108122057.0,BUKET MAKARTI,BUM DESA USAHA BANGKIT BUKET MAKARTI,3.0
11.0,ACEH,ACEH UTARA,TANAH PASIR,1108132001.0,ALUE,BUM DESA MAJU BEUSARE ALUE,3.0
11.0,ACEH,ACEH UTARA,TANAH PASIR,1108132002.0,MEE MATANG PANYANG,BUM DESA SEJAHTERA MEE MATANG PANYANG,3.0
11.0,ACEH,ACEH UTARA,TANAH PASIR,1108132003.0,BLANG,BUM DESA MAKMU BEUSARE BLANG,3.0
11.0,ACEH,ACEH UTARA,TANAH PASIR,1108132004.0,PALOH,BUM DESA BINA SEJAHTERA PALOH,3.0
11.0,ACEH,ACEH UTARA,TANAH PASIR,1108132005.0,KEUDE MATANG PAYANG,BUM DESA MAKMU BEUSARE KEUDE MATANG PANYANG,3.0
11.0,ACEH,ACEH UTARA,TANAH PASIR,1108132006.0,GAMPONG PANDE,BUM DESA PANDE NUSANTARA GAMPONG PANDE,5.0
11.0,ACEH,ACEH UTARA,TANAH PASIR,1108132007.0,MATANG RANUP LASEH,BUM DESA INGIN MAJU MATANG RANUP LASEH,3.0
11.0,ACEH,ACEH UTARA,TANAH PASIR,1108132008.0,CANGGUEK,BUM DESA MAJU JAYA SABE CANGGUEK,4.0
11.0,ACEH,ACEH UTARA,TANAH PASIR,1108132009.0,KUMBANG,BUM DESA KUMBANG JAYA KUMBANG,4.0
11.0,ACEH,ACEH UTARA,TANAH PASIR,1108132010.0,PRIE,BUM DESA BEUBAGAH JAYA BERSAMA PRIE,3.0
11.0,ACEH,ACEH UTARA,TANAH PASIR,1108132011.0,KEUTAPANG,BUM DESA PANDAN WANGI KEUTAPANG,3.0
11.0,ACEH,ACEH UTARA,TANAH PASIR,1108132012.0,KEUDE JRAT MANYANG,BUM DESA BERDIKARI KEUDE JRAT MANYANG,3.0
11.0,ACEH,ACEH UTARA,TANAH PASIR,1108132013.0,TEUPIN GAPEUH,BUM DESA MAJU JAYA TEUPIN GAPEUH,3.0
11.0,ACEH,ACEH UTARA,TANAH PASIR,1108132014.0,CIBREK,BUM DESA CIBREK JAYA CIBREK,3.0
11.0,ACEH,ACEH UTARA,TANAH PASIR,1108132015.0,ME MERBO,BUM DESA MELATI ME MERBO,4.0
11.0,ACEH,ACEH UTARA,TANAH PASIR,1108132016.0,ULEE TANOH,BUM DESA GOET SEUMPEUNA ULEE TANOH,5.0
11.0,ACEH,ACEH UTARA,TANAH PASIR,1108132017.0,MATANG JANENG,BUM DESA BINA ATAKANA MATANG JANENG,3.0
11.0,ACEH,ACEH UTARA,TANAH PASIR,1108132018.0,KUALA KEUREUTOU BARAT,BUM DESA SEJAHTERA INGIN JAYA KUALA KEUREUTOU BARAT,3.0
11.0,ACEH,ACEH UTARA,T. JAMBO AYE,1108142003.0,RANTO PANYANG,BUM DESA BINA BEUSARE RANTO PANYANG,25.0
11.0,ACEH,ACEH UTARA,T. JAMBO AYE,1108142005.0,MEUNASAH GEUDONG,BUM DESA GEUDONG JAYA MEUNASAH GEUDONG,
11.0,ACEH,ACEH UTARA,T. JAMBO AYE,1108142008.0,MATANG JURONG,BUM DESA INGIN MAJU MATANG JURONG,
11.0,ACEH,ACEH UTARA,T. JAMBO AYE,1108142009.0,TANJONG DALAM UTARA,BUM DESA SEJAHTERA TANJONG DALAM UTARA,3.0
11.0,ACEH,ACEH UTARA,T. JAMBO AYE,1108142012.0,TANJONG MENUANG,BUM DESA KEUDE LEUBOK TANJONG MENUANG,3.0
11.0,ACEH,ACEH UTARA,T. JAMBO AYE,1108142024.0,MATANG SANTOT,BUM DESA CIPUGA BERSAMA MATANG SANTOT,3.0
11.0,ACEH,ACEH UTARA,TANAH JAMBO AYE,1108142026.0,MATANG SEUKE PULOT,BUM DESA UDEB BAROE MATANG SEUKE PULOT,
11.0,ACEH,ACEH UTARA,T. JAMBO AYE,1108142031.0,TEUPIN BAYU,BUM DESA BAYU LESTARI TEUPIN BAYU,3.0
11.0,ACEH,ACEH UTARA,T. JAMBO AYE,1108142035.0,SAMAKUROK,BUM DESA SAKO MANDIRI SAMAKUROK,
11.0,ACEH,ACEH UTARA,T. JAMBO AYE,1108142036.0,BIARA BARAT,BUM DESA USAHA TANI BIARA BARAT,
11.0,ACEH,ACEH UTARA,T. JAMBO AYE,1108142037.0,BIARA TIMUR,BUM DESA SYUFA'AT GAMPONG BIARA TIMUR,
11.0,ACEH,ACEH UTARA,T. JAMBO AYE,1108142039.0,CEUMPEUDAK,BUM DESA CEMPEUDAK MAKMUR CEUMPEUDAK,
11.0,ACEH,ACEH UTARA,T. JAMBO AYE,1108142040.0,ALUE PAPEUN,BUM DESA BERDIKARI ALUE PAPEUN,
11.0,ACEH,ACEH UTARA,T. JAMBO AYE,1108142041.0,LHOK BINTANG HU,BUM DESA BINTANG JAYA LHOK BINTANG HU,
11.0,ACEH,ACEH UTARA,T. JAMBO AYE,1108142044.0,MATANG ARONGAN,BUM DESA SUSTANI MATANG ARONGAN,3.0
11.0,ACEH,ACEH UTARA,SAWANG,1108152003.0,LHOK KREK,BUM DESA INGIN MAKMUR LHOK KREK,1.0
11.0,ACEH,ACEH UTARA,SAWANG,1108152005.0,GLE DAGANG,BUM DESA INGIN JAYA GLE DAGANG,8.0
11.0,ACEH,ACEH UTARA,SAWANG,1108152007.0,GAMPONG TEUNGOH,BUM DESA BIJEH NANGGROE GAMPONG TEUNGOH,5.0
11.0,ACEH,ACEH UTARA,SAWANG,1108152011.0,PANTE JALOH,BUM DESA HARAPAN DESA PANTE JALOH,3.0
11.0,ACEH,ACEH UTARA,SAWANG,1108152012.0,LHOK KUYUN,BUM DESA MITRA NIAGA SYARIAH LHOK KUYUN,2.0
11.0,ACEH,ACEH UTARA,SAWANG,1108152015.0,TEUPIN RUSEP,BUM DESA MANDIRI TEUPIN RUSEP,3.0
11.0,ACEH,ACEH UTARA,SAWANG,1108152016.0,ULEE GEUDONG,BUM DESA PUSAKA GAMPONG ULEE GEUDONG,6.0
11.0,ACEH,ACEH UTARA,SAWANG,1108152019.0,COT LAMBIDENG,BUM DESA MANDIRI JAYA COT LAMBIDENG,5.0
11.0,ACEH,ACEH UTARA,SAWANG,1108152020.0,PAYA GABOH,BUM DESA KARYA MANDIRI PAYA GABOH,
11.0,ACEH,ACEH UTARA,SAWANG,1108152021.0,PAYA RABO LHOK,BUM DESA HARAPAN JAYA PAYA RABO LHOK,4.0
11.0,ACEH,ACEH UTARA,SAWANG,1108152022.0,PAYA RABO TIMU,BUM DESA SABAN TABINA PAYA RABO TIMU,3.0
11.0,ACEH,ACEH UTARA,SAWANG,1108152027.0,BABAH KRUENG,BUM DESA MITRA NIAGA SYARIAH BABAH KRUENG,
11.0,ACEH,ACEH UTARA,SAWANG,1108152029.0,BLANG MANYAK,BUM DESA TABINA BERSAMA BLANG MANYAK,3.0
11.0,ACEH,ACEH UTARA,SAWANG,1108152030.0,LHOK JOK,BUM DESA KARYA SEJAHTERA LHOK JOK,7.0
11.0,ACEH,ACEH UTARA,SAWANG,1108152031.0,BLANG TEURAKAN,BUM DESA MAJU SEJATERA BLANG TEURAKAN,2.0
11.0,ACEH,ACEH UTARA,SAWANG,1108152032.0,SAWANG,BUM DESA GEUBRINA SEJAHTERA SAWANG,10.0
11.0,ACEH,ACEH UTARA,SAWANG,1108152035.0,RISEH TUNONG,BUM DESA MAKMUE BEUSAREE RISEH TUNONG,3.0
11.0,ACEH,ACEH UTARA,SAWANG,1108152036.0,GUNCI,BUM DESA CITAMITA GUNCI,
11.0,ACEH,ACEH UTARA,SAWANG,1108152037.0,KUBU,BUM DESA SEJAHTERA KUBU,5.0
11.0,ACEH,ACEH UTARA,NISAM,1108162015.0,PALOH MAMBU,BUM DESA UDEP BEUMAKMU PALOH MAMBU,
11.0,ACEH,ACEH UTARA,NISAM,1108162018.0,PALOH KAYEE KUNYET,BUM DESA HASANAH PALOH KAYEE KUNYET,6.0
11.0,ACEH,ACEH UTARA,NISAM,1108162025.0,MEUNASAH ALUE,BUM DESA PUSAKAINDATU MEUNASAH ALUE,
11.0,ACEH,ACEH UTARA,NISAM,1108162026.0,PANTON,BUM DESA PAKAT MEUGO SEJAHTERA PANTON,
11.0,ACEH,ACEH UTARA,NISAM,1108162030.0,MEUNASAH RAYEUK,BUM DESA MAKMU SEJAHTERA MEUNASAH RAYEUK,4.0
11.0,ACEH,ACEH UTARA,NISAM,1108162040.0,BLANG CROK,BUM DESA BINA GAMPONG BLANG CROK,4.0
11.0,ACEH,ACEH UTARA,NISAM,1108162041.0,MEUNASAH KRUENG,BUM DESA BINA BEUSAREE MEUNASAH KRUENG,8.0
11.0,ACEH,ACEH UTARA,NISAM,1108162043.0,KEUTAPANG,BUM DESA KASIH SAYANG KEUTAPANG,3.0
11.0,ACEH,ACEH UTARA,NISAM,1108162044.0,ULEE BLANG,BUM DESA MEGA TANI ULEE BLANG,5.0
11.0,ACEH,ACEH UTARA,COT GIREK,1108172001.0,COT GIREK,BUM DESA MAKMUR BERSAMA COT GIREK,7.0
11.0,ACEH,ACEH UTARA,COT GIREK,1108172002.0,LHOK MEURBO,BUM DESA BEURATA JAYA LHOK MEURBO,10.0
11.0,ACEH,ACEH UTARA,COT GIREK,1108172014.0,U BARO.,BUM DESA UBTADA U BARO.,4.0
11.0,ACEH,ACEH UTARA,COT GIREK,1108172018.0,JEULIKAT,BUM DESA BUDI SENTOSA JEULIKAT,6.0
11.0,ACEH,ACEH UTARA,COT GIREK,1108172022.0,SEUPENG,BUM DESA AMAN PHONNA SEUPENG,
11.0,ACEH,ACEH UTARA,LANGKAHAN,1108182004.0,KAMPONG BLANG,BUM DESA RAWANG JAYA KAMPONG BLANG,12.0
11.0,ACEH,ACEH UTARA,LANGKAHAN,1108182005.0,PAYA TUKAI,BUM DESA BINA BERSAMA PAYA TUKAI,5.0
11.0,ACEH,ACEH UTARA,LANGKAHAN,1108182009.0,MATANG RUBEK,BUM DESA MAKMU BEUSARE MATANG RUBEK,
11.0,ACEH,ACEH UTARA,LANGKAHAN,1108182011.0,MATANG TEUNGOH SELATAN,BUM DESA MAKMU BEUSARE MATANG TEUNGOH SELATAN,18.0
11.0,ACEH,ACEH UTARA,LANGKAHAN,1108182012.0,PADANG MEURIA,BUM DESA SEPAKAT JAYA PADANG MEURIA,4.0
11.0,ACEH,ACEH UTARA,LANGKAHAN,1108182016.0,TANJONG DALAM SELATAN,BUM DESA KUCI COBA TANJONG DALAM SELATAN,
11.0,ACEH,ACEH UTARA,LANGKAHAN,1108182020.0,BUKET LINTEUNG,BUM DESA USAHA BERSAMA BUKET LINTEUNG,
11.0,ACEH,ACEH UTARA,BAKTIYA BARAT,1108192001.0,KEUDE SAMPOINIET,BUM DESA SAPUE PAKAT KEUDE SAMPOINIET,5.0
11.0,ACEH,ACEH UTARA,BAKTIYA BARAT,1108192005.0,BLANG SEUNONG,BUM DESA TANJONG KAJAYA BLANG SEUNONG,4.0
11.0,ACEH,ACEH UTARA,BAKTIYA BARAT,1108192009.0,MATANG TEUNGOH,BUM DESA MAKMU BEUSARE MATANG TEUNGOH,3.0
11.0,ACEH,ACEH UTARA,BAKTIYA BARAT,1108192015.0,MATANG SIJUEK TEUNGOH,BUM DESA BEUSABA MATANG SIJUEK TEUNGOH,3.0
11.0,ACEH,ACEH UTARA,BAKTIYA BARAT,1108192020.0,COT MURONG,BUM DESA NA MANGAT COT MURONG,3.0
11.0,ACEH,ACEH UTARA,BAKTIYA BARAT,1108192026.0,PAYA BATEUNG,BUM DESA NAKAMOE NAGATA PAYA BATEUNG,3.0
11.0,ACEH,ACEH UTARA,NIBONG,1108212003.0,KEUDE NIBONG,BUM DESA HARAPAN BEUMAJU KEUDE NIBONG,3.0
11.0,ACEH,ACEH UTARA,NIBONG,1108212006.0,SUMBOK RAYEUK,BUM DESA BIJEH GAMPONG SUMBOK RAYEUK,
11.0,ACEH,ACEH UTARA,NIBONG,1108212007.0,PAYA TERBANG,BUM DESA GEUREUDONG CAKRAWALA PAYA TERBANG,4.0
11.0,ACEH,ACEH UTARA,NIBONG,1108212019.0,BUMBAN,BUM DESA BOMBAY JAYA BUMBAN,
11.0,ACEH,ACEH UTARA,SIMPANG KRAMAT,1108222005.0,KEUBON BARO,BUM DESA ASA HIJAU KEUBON BARO,
11.0,ACEH,ACEH UTARA,SIMPANG KRAMAT,1108222007.0,MEUNASAH BAROH,BUM DESA BAROH JAYA MEUNASAH BAROH,
11.0,ACEH,ACEH UTARA,SIMPANG KRAMAT,1108222009.0,ALUE BADE,BUM DESA MAKMU TANI ALUE BADEE,
11.0,ACEH,ACEH UTARA,SIMPANG KERAMAT,1108222010.0,MEUNASAH DAYAH SPK,BUM DESA BUMOE MAKMUE MEUNASAH DAYAH SPK,5.0
11.0,ACEH,ACEH UTARA,SIMPANG KRAMAT,1108222012.0,KILOMETER VIII,BUM DESA RAHMAT KILOMETER VIII,
11.0,ACEH,ACEH UTARA,SIMPANG KRAMAT,1108222013.0,IE TAREK I,BUM DESA MAJU BEUSARE IE TAREK I,
11.0,ACEH,ACEH UTARA,SIMPANG KRAMAT,1108222016.0,BLANG RALEUE,BUM DESA SAREE BUE JAYA BLANG RALEUE,5.0
11.0,ACEH,ACEH UTARA,LAPANG,1108232006.0,GEULANGGANG BARO,BUM DESA BAROENA GEULANGGANG BARO,3.0
11.0,ACEH,ACEH UTARA,LAPANG,1108232007.0,MATANG TUNONG,BUM DESA MITRA USAHA MATANG TUNONG,4.0
11.0,ACEH,ACEH UTARA,LAPANG,1108232008.0,KEUDE LAPANG,BUM DESA USAHA MANDIRI KEUDE LAPANG,
11.0,ACEH,ACEH UTARA,LAPANG,1108232009.0,MATANG BAROH,BUM DESA BUNGA MAWAR MATANG BAROH,4.0
11.0,ACEH,ACEH UTARA,LAPANG,1108232010.0,KUALA KEREUTO,BUM DESA ADE BEURATA KUALA KEREUTO,6.0
11.0,ACEH,ACEH UTARA,LAPANG,1108232011.0,KUALA CANGKOY,BUM DESA JASA MANDIRI KUALA CANGKOY,
